date,race_name,race_number,venue_name,start_time,course_info,race_details,entries
C3四,1,202450112001,園田,10:40,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C3       12頭
本賞金:56.0、19.6、11.2、8.4、5.6万円","[{'horse_number': '1', 'horse_name': 'トラヴォルジェンテ', 'sex_age': '牡4', 'weight': '54.0', 'jockey_name': '佐々木世', 'trainer_name': '三宅直之', 'odds': '33.2', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'メイショウクモジ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '高畑皓一', 'trainer_name': '山元博徳', 'odds': '87.7', 'popularity': '12'}, {'horse_number': '3', 'horse_name': 'オーリプカレディ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '廣瀬航', 'trainer_name': '高馬元紘', 'odds': '2.7', 'popularity': '1'}, {'horse_number': '4', 'horse_name': 'メイショウバイラン', 'sex_age': '牝7', 'weight': '54.0', 'jockey_name': '山田雄大', 'trainer_name': '尾原強', 'odds': '36.6', 'popularity': '8'}, {'horse_number': '5', 'horse_name': 'コスモプルエバ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '長谷部駿', 'trainer_name': '大山寿文', 'odds': '8.1', 'popularity': '4'}, {'horse_number': '6', 'horse_name': 'クリプティクコード', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '松本幸祐', 'trainer_name': '尾原強', 'odds': '39.7', 'popularity': '9'}, {'horse_number': '7', 'horse_name': 'スターインステルス', 'sex_age': '牝8', 'weight': '54.0', 'jockey_name': '松木大地', 'trainer_name': '小村正也', 'odds': '53.8', 'popularity': '11'}, {'horse_number': '8', 'horse_name': 'フロストシティ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '栗林徹治', 'odds': '32.9', 'popularity': '6'}, {'horse_number': '9', 'horse_name': 'レーヴエスポワール', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '吉村智洋', 'trainer_name': '尾林幸二', 'odds': '3.4', 'popularity': '2'}, {'horse_number': '10', 'horse_name': 'マコトヤマンバギリ', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '大山真吾', 'trainer_name': '茂崎正善', 'odds': '4.9', 'popularity': '3'}, {'horse_number': '11', 'horse_name': 'レディーディーバ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '大柿一真', 'trainer_name': '平松徳彦', 'odds': '11.1', 'popularity': '5'}, {'horse_number': '12', 'horse_name': 'マコトエトルリア', 'sex_age': '牝4', 'weight': '50.0', 'jockey_name': '塩津璃菜', 'trainer_name': '溝橋利喜', 'odds': '50.3', 'popularity': '10'}]"
2歳未勝利,2,202450112002,園田,11:10,ダ1230m,"18回 園田 5日目 サラ系２歳 2歳       12頭
本賞金:90.0、31.5、18.0、13.5、9.0万円","[{'horse_number': '1', 'horse_name': 'トモココア', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '渡瀬和幸', 'trainer_name': '西川進也', 'odds': '37.8', 'popularity': '10'}, {'horse_number': '2', 'horse_name': 'ジャスティラック', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '山本咲希', 'trainer_name': '柏原誠路', 'odds': '13.1', 'popularity': '5'}, {'horse_number': '3', 'horse_name': 'ジョウネツ', 'sex_age': '牡2', 'weight': '54.0', 'jockey_name': '長尾翼玖', 'trainer_name': '田村彰啓', 'odds': '192.6', 'popularity': '12'}, {'horse_number': '4', 'horse_name': 'モンサンオブライト', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '小牧太', 'trainer_name': '森澤友貴', 'odds': '2.9', 'popularity': '1'}, {'horse_number': '5', 'horse_name': 'ロザリアン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '杉浦健太', 'trainer_name': '松平幸秀', 'odds': '3.6', 'popularity': '2'}, {'horse_number': '6', 'horse_name': 'シシ', 'sex_age': '牡2', 'weight': '52.0', 'jockey_name': '土方颯太', 'trainer_name': '高馬元紘', 'odds': '4.6', 'popularity': '3'}, {'horse_number': '7', 'horse_name': 'シャイニングギフト', 'sex_age': 'セ2', 'weight': '55.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '盛本信春', 'odds': '22.9', 'popularity': '8'}, {'horse_number': '8', 'horse_name': 'ハワイアンセーラ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '長谷部駿', 'trainer_name': '徳本慶一', 'odds': '34.3', 'popularity': '9'}, {'horse_number': '9', 'horse_name': 'ミキヨウッドテール', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '石堂響', 'trainer_name': '長南和宏', 'odds': '9.7', 'popularity': '4'}, {'horse_number': '10', 'horse_name': 'カイテキクラウン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '竹村達也', 'trainer_name': '坂本和也', 'odds': '79.1', 'popularity': '11'}, {'horse_number': '11', 'horse_name': 'エートルドゥエ', 'sex_age': '牡2', 'weight': '53.0', 'jockey_name': '佐々木世', 'trainer_name': '保利良平', 'odds': '15.0', 'popularity': '6'}, {'horse_number': '12', 'horse_name': 'コモリロゼッタ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '笹田知宏', 'trainer_name': '松平幸秀', 'odds': '21.4', 'popularity': '7'}]"
2歳130万円以下,3,202450112003,園田,11:40,ダ1400m,"18回 園田 5日目 サラ系２歳 2歳       11頭
本賞金:90.0、31.5、18.0、13.5、9.0万円","[{'horse_number': '1', 'horse_name': 'スノーデイ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '杉浦健太', 'trainer_name': '飯田良弘', 'odds': '11.4', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'スイレンチャン', 'sex_age': '牝2', 'weight': '52.0', 'jockey_name': '佐々木世', 'trainer_name': '保利幸作', 'odds': '7.7', 'popularity': '6'}, {'horse_number': '3', 'horse_name': 'ブルドッグガール', 'sex_age': '牝2', 'weight': '51.0', 'jockey_name': '土方颯太', 'trainer_name': '玉垣光章', 'odds': '6.1', 'popularity': '3'}, {'horse_number': '4', 'horse_name': 'セファイドループ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '川原正一', 'trainer_name': '松浦聡志', 'odds': '6.2', 'popularity': '4'}, {'horse_number': '5', 'horse_name': 'エンゲツトウ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '松木大地', 'trainer_name': '諏訪貴正', 'odds': '117.6', 'popularity': '10'}, {'horse_number': '6', 'horse_name': 'ワンライトサン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '中田貴士', 'trainer_name': '長南和宏', 'odds': '11.5', 'popularity': '8'}, {'horse_number': '7', 'horse_name': 'シュヴァルツスター', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '竹村達也', 'trainer_name': '徳本慶一', 'odds': '133.3', 'popularity': '11'}, {'horse_number': '8', 'horse_name': 'フークイーラン', 'sex_age': '牡2', 'weight': '54.0', 'jockey_name': '長尾翼玖', 'trainer_name': '藤川純', 'odds': '50.5', 'popularity': '9'}, {'horse_number': '9', 'horse_name': 'ビッグリヴァーサル', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '小牧太', 'trainer_name': '小牧毅', 'odds': '4.0', 'popularity': '1'}, {'horse_number': '10', 'horse_name': 'グレイトモーニン', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '廣瀬航', 'trainer_name': '玉垣光章', 'odds': '7.6', 'popularity': '5'}, {'horse_number': '11', 'horse_name': 'フークミャオリー', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '下原理', 'trainer_name': '藤川純', 'odds': '4.9', 'popularity': '2'}]"
財部7ハロンC3三,4,202450112004,園田,12:10,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C3       12頭
本賞金:56.0、19.6、11.2、8.4、5.6万円","[{'horse_number': '1', 'horse_name': 'ラフト', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '山本咲希', 'trainer_name': '石橋満', 'odds': '9.5', 'popularity': '3'}, {'horse_number': '2', 'horse_name': 'エイシンキマイラ', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '山田雄大', 'trainer_name': '黒田隆男', 'odds': '49.1', 'popularity': '11'}, {'horse_number': '3', 'horse_name': 'エイシンブギーマン', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '竹村達也', 'trainer_name': '三宅直之', 'odds': '22.7', 'popularity': '7'}, {'horse_number': '4', 'horse_name': 'ナリタイチモンジ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '板野央', 'trainer_name': '西村守幸', 'odds': '56.3', 'popularity': '12'}, {'horse_number': '5', 'horse_name': 'チェリーウラノス', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '小谷周平', 'trainer_name': '稻田彰宏', 'odds': '35.7', 'popularity': '9'}, {'horse_number': '6', 'horse_name': 'イヤーズストレイト', 'sex_age': '牝6', 'weight': '54.0', 'jockey_name': '松本幸祐', 'trainer_name': '茂崎正善', 'odds': '19.5', 'popularity': '6'}, {'horse_number': '7', 'horse_name': 'アーテルナイト', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '吉村智洋', 'trainer_name': '飯田良弘', 'odds': '2.6', 'popularity': '1'}, {'horse_number': '8', 'horse_name': 'コウエツ', 'sex_age': '牝3', 'weight': '51.0', 'jockey_name': '新庄海誠', 'trainer_name': '永島太郎', 'odds': '2.8', 'popularity': '2'}, {'horse_number': '9', 'horse_name': 'サクラヴィグール', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '中田貴士', 'trainer_name': '北野真弘', 'odds': '11.9', 'popularity': '5'}, {'horse_number': '10', 'horse_name': 'シマノダイヤモンド', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '高畑皓一', 'trainer_name': '山元博徳', 'odds': '38.3', 'popularity': '10'}, {'horse_number': '11', 'horse_name': 'ロイヤルホジャリ', 'sex_age': '牝7', 'weight': '54.0', 'jockey_name': '大柿一真', 'trainer_name': '大塚信次', 'odds': '9.7', 'popularity': '4'}, {'horse_number': '12', 'horse_name': 'チェスターコート', 'sex_age': '牡8', 'weight': '55.0', 'jockey_name': '山本屋太', 'trainer_name': '山口浩幸', 'odds': '30.1', 'popularity': '8'}]"
金会7ハロンC3二,5,202450112005,園田,12:40,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C3       12頭
本賞金:56.0、19.6、11.2、8.4、5.6万円","[{'horse_number': '1', 'horse_name': 'エイシンフォーラン', 'sex_age': '牡8', 'weight': '56.0', 'jockey_name': '長谷部駿', 'trainer_name': '栗林徹治', 'odds': '12.3', 'popularity': '6'}, {'horse_number': '2', 'horse_name': 'アカキチノイレブン', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '小牧太', 'trainer_name': '尾林幸二', 'odds': '5.1', 'popularity': '2'}, {'horse_number': '3', 'horse_name': 'リスノワール', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '板野央', 'trainer_name': '黒田隆男', 'odds': '73.8', 'popularity': '11'}, {'horse_number': '4', 'horse_name': 'サイドシュート', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '小谷周平', 'trainer_name': '西村守幸', 'odds': '76.2', 'popularity': '12'}, {'horse_number': '5', 'horse_name': 'クルゼイロ', 'sex_age': '牡6', 'jockey_name': '石堂響', 'trainer_name': '長南和宏'}, {'horse_number': '6', 'horse_name': 'グラスピレ', 'sex_age': '牝6', 'weight': '54.0', 'jockey_name': '大山真吾', 'trainer_name': '大塚信次', 'odds': '32.4', 'popularity': '10'}, {'horse_number': '7', 'horse_name': 'キングリッキー', 'sex_age': 'セ3', 'weight': '56.0', 'jockey_name': '廣瀬航', 'trainer_name': '保利良次', 'odds': '2.2', 'popularity': '1'}, {'horse_number': '8', 'horse_name': 'エールクイーン', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '松本幸祐', 'trainer_name': '中塚猛', 'odds': '6.1', 'popularity': '3'}, {'horse_number': '9', 'horse_name': 'フレイムフォース', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '井上幹太', 'trainer_name': '雑賀伸一', 'odds': '7.6', 'popularity': '4'}, {'horse_number': '10', 'horse_name': 'サウンドヒーロー', 'sex_age': '牡7', 'weight': '53.0', 'jockey_name': '土方颯太', 'trainer_name': '土屋洋之', 'odds': '14.4', 'popularity': '7'}, {'horse_number': '11', 'horse_name': 'アルシャリフ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '中田貴士', 'trainer_name': '寺地誠一', 'odds': '18.8', 'popularity': '8'}, {'horse_number': '12', 'horse_name': 'ウルティマン', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '田野豊三', 'trainer_name': '稻田彰宏', 'odds': '20.5', 'popularity': '9'}]"
C3一,6,202450112006,園田,13:10,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C3       12頭
本賞金:56.0、19.6、11.2、8.4、5.6万円","[{'horse_number': '1', 'horse_name': 'ティアジャーカー', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '杉浦健太', 'trainer_name': '国澤利照', 'odds': '69.8', 'popularity': '10'}, {'horse_number': '2', 'horse_name': 'ドーターオブナイル', 'sex_age': '牝6', 'weight': '51.0', 'jockey_name': '土方颯太', 'trainer_name': '野田忍', 'odds': '14.7', 'popularity': '4'}, {'horse_number': '3', 'horse_name': 'バタフライロック', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '長倉功', 'odds': '2.0', 'popularity': '1'}, {'horse_number': '4', 'horse_name': 'ライブリテックス', 'sex_age': '牡9', 'weight': '56.0', 'jockey_name': '井上幹太', 'trainer_name': '稻田彰宏', 'odds': '17.0', 'popularity': '6'}, {'horse_number': '5', 'horse_name': 'デルマフゲン', 'sex_age': '牝6', 'weight': '53.0', 'jockey_name': '山本屋太', 'trainer_name': '坂本和也', 'odds': '11.4', 'popularity': '3'}, {'horse_number': '6', 'horse_name': 'チョウゲンキ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '長谷部駿', 'trainer_name': '織田誠', 'odds': '15.9', 'popularity': '5'}, {'horse_number': '7', 'horse_name': 'ジョーノベリスタ', 'sex_age': '牝8', 'weight': '54.0', 'jockey_name': '田野豊三', 'trainer_name': '平松徳彦', 'odds': '29.6', 'popularity': '8'}, {'horse_number': '8', 'horse_name': 'スターサファイア', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '松本幸祐', 'trainer_name': '尾原強', 'odds': '100.1', 'popularity': '12'}, {'horse_number': '9', 'horse_name': 'ビップルイス', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '永井孝典', 'trainer_name': '栗林徹治', 'odds': '25.4', 'popularity': '7'}, {'horse_number': '10', 'horse_name': 'ホーギー', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '中田貴士', 'trainer_name': '田中道夫', 'odds': '66.6', 'popularity': '9'}, {'horse_number': '11', 'horse_name': 'シズカノウミ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '山本咲希', 'trainer_name': '石橋満', 'odds': '2.8', 'popularity': '2'}, {'horse_number': '12', 'horse_name': 'タスマンハイウェイ', 'sex_age': 'セ6', 'weight': '56.0', 'jockey_name': '石堂響', 'trainer_name': '大塚信次', 'odds': '89.1', 'popularity': '11'}]"
C2二,7,202450112007,園田,13:40,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C2       11頭
本賞金:70.0、24.5、14.0、10.5、7.0万円","[{'horse_number': '1', 'horse_name': 'ヨッシャー', 'sex_age': '牡6', 'weight': '53.0', 'jockey_name': '土方颯太', 'trainer_name': '田村彰啓', 'odds': '33.2', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'ボニンブルー', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '竹村達也', 'trainer_name': '岡田利一', 'odds': '95.5', 'popularity': '11'}, {'horse_number': '3', 'horse_name': 'アフリカンリリー', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '松木大地', 'trainer_name': '保利良平', 'odds': '19.6', 'popularity': '5'}, {'horse_number': '4', 'horse_name': 'ワンダートリガー', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '下原理', 'trainer_name': '西川進也', 'odds': '67.3', 'popularity': '8'}, {'horse_number': '5', 'horse_name': 'メイプルキャプテン', 'sex_age': '牡3', 'weight': '55.0', 'jockey_name': '山本屋太', 'trainer_name': '大山寿文', 'odds': '16.0', 'popularity': '3'}, {'horse_number': '6', 'horse_name': 'ナムラハカ', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '石堂響', 'trainer_name': '長南和宏', 'odds': '73.1', 'popularity': '9'}, {'horse_number': '7', 'horse_name': 'エリム', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '廣瀬航', 'trainer_name': '高馬元紘', 'odds': '1.7', 'popularity': '1'}, {'horse_number': '8', 'horse_name': 'テーオーロバート', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '山本咲希', 'trainer_name': '藤川純', 'odds': '16.0', 'popularity': '4'}, {'horse_number': '9', 'horse_name': 'ハワイアンパレス', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '小牧毅', 'odds': '83.2', 'popularity': '10'}, {'horse_number': '10', 'horse_name': 'ローザーブルー', 'sex_age': '牝9', 'weight': '54.0', 'jockey_name': '小谷周平', 'trainer_name': '諏訪貴正', 'odds': '24.1', 'popularity': '6'}, {'horse_number': '11', 'horse_name': 'サニービーチ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '吉村智洋', 'trainer_name': '長倉功', 'odds': '2.7', 'popularity': '2'}]"
C2一,8,202450112008,園田,14:10,ダ1400m,"18回 園田 5日目 サラ系３歳以上 C2       12頭
本賞金:70.0、24.5、14.0、10.5、7.0万円","[{'horse_number': '1', 'horse_name': 'エピックデイ', 'sex_age': '牝6', 'weight': '54.0', 'jockey_name': '中田貴士', 'trainer_name': '野田忍', 'odds': '21.0', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'レッドレクス', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '吉村智洋', 'trainer_name': '盛本信春', 'odds': '2.8', 'popularity': '1'}, {'horse_number': '3', 'horse_name': 'プロヴァーブ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '田村彰啓', 'odds': '48.4', 'popularity': '9'}, {'horse_number': '4', 'horse_name': 'エイシンソル', 'sex_age': '牝3', 'weight': '55.0', 'jockey_name': '下原理', 'trainer_name': '坂本和也', 'odds': '7.0', 'popularity': '4'}, {'horse_number': '5', 'horse_name': 'ドゥワー', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '田野豊三', 'trainer_name': '保利良次', 'odds': '43.8', 'popularity': '8'}, {'horse_number': '6', 'horse_name': 'ジャスティンユウジ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '小牧太', 'trainer_name': '森澤友貴', 'odds': '4.3', 'popularity': '2'}, {'horse_number': '7', 'horse_name': 'ハイプリーステス', 'sex_age': '牝6', 'weight': '54.0', 'jockey_name': '石堂響', 'trainer_name': '三宅直之', 'odds': '413.1', 'popularity': '12'}, {'horse_number': '8', 'horse_name': 'テーオーステラ', 'sex_age': '牝6', 'weight': '54.0', 'jockey_name': '板野央', 'trainer_name': '茂崎正善', 'odds': '156.5', 'popularity': '11'}, {'horse_number': '9', 'horse_name': 'タッケンウルル', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '廣瀬航', 'trainer_name': '田中範雄', 'odds': '5.2', 'popularity': '3'}, {'horse_number': '10', 'horse_name': 'シンゼンハチマン', 'sex_age': '牡3', 'weight': '54.0', 'jockey_name': '土方颯太', 'trainer_name': '石橋満', 'odds': '10.0', 'popularity': '6'}, {'horse_number': '11', 'horse_name': 'メイショウマツリ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '笹田知宏', 'trainer_name': '新子雅司', 'odds': '8.9', 'popularity': '5'}, {'horse_number': '12', 'horse_name': 'ホワイトオニキス', 'sex_age': 'セ3', 'weight': '54.0', 'jockey_name': '佐々木世', 'trainer_name': '尾原強', 'odds': '139.6', 'popularity': '10'}]"
B2二,9,202450112009,園田,14:40,ダ1400m,"18回 園田 5日目 サラ系３歳以上 B2       9頭
本賞金:130.0、45.5、26.0、19.5、13.0万円","[{'horse_number': '1', 'horse_name': 'ギャラン', 'sex_age': 'セ4', 'weight': '52.0', 'jockey_name': '塩津璃菜', 'trainer_name': '長南和宏', 'odds': '27.1', 'popularity': '4'}, {'horse_number': '2', 'horse_name': 'マリーナサンライズ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '永井孝典', 'trainer_name': '田村彰啓', 'odds': '57.3', 'popularity': '6'}, {'horse_number': '3', 'horse_name': 'ウォニー', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '川原正一', 'trainer_name': '稻田彰宏', 'odds': '121.2', 'popularity': '9'}, {'horse_number': '4', 'horse_name': 'エナノキセキ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '小牧太', 'trainer_name': '松平幸秀', 'odds': '2.1', 'popularity': '2'}, {'horse_number': '5', 'horse_name': 'ワンダーアマルフィ', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '渡瀬和幸', 'trainer_name': '木村健', 'odds': '73.4', 'popularity': '7'}, {'horse_number': '6', 'horse_name': 'ダンスケ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '山本咲希', 'trainer_name': '大山寿文', 'odds': '55.8', 'popularity': '5'}, {'horse_number': '7', 'horse_name': 'ゼンダンノハゲミ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '吉村智洋', 'trainer_name': '飯田良弘', 'odds': '9.7', 'popularity': '3'}, {'horse_number': '8', 'horse_name': 'ムーンローバー', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '小谷周平', 'trainer_name': '溝橋利喜', 'odds': '93.3', 'popularity': '8'}, {'horse_number': '9', 'horse_name': 'イセベイ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '下原理', 'trainer_name': '石橋満', 'odds': '1.8', 'popularity': '1'}]"
つむらのたまご特別B2一,10,202450112010,園田,15:15,ダ1400m,"18回 園田 5日目 サラ系３歳以上 B2       9頭
本賞金:130.0、45.5、26.0、19.5、13.0万円","[{'horse_number': '1', 'horse_name': 'エイシンコソンテ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '永井孝典', 'trainer_name': '渡瀬寛彰', 'odds': '3.1', 'popularity': '2'}, {'horse_number': '2', 'horse_name': 'コスモスターリング', 'sex_age': '牡8', 'weight': '55.0', 'jockey_name': '山本屋太', 'trainer_name': '坂本和也', 'odds': '40.9', 'popularity': '7'}, {'horse_number': '3', 'horse_name': 'サクラトップクロス', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '杉浦健太', 'trainer_name': '雑賀伸一', 'odds': '12.3', 'popularity': '4'}, {'horse_number': '4', 'horse_name': 'ラインエミネント', 'sex_age': '牡8', 'weight': '56.0', 'jockey_name': '松木大地', 'trainer_name': '三宅直之', 'odds': '52.5', 'popularity': '8'}, {'horse_number': '5', 'horse_name': 'トーセンスプリント', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '栗林徹治', 'odds': '286.8', 'popularity': '9'}, {'horse_number': '6', 'horse_name': 'スピリトーゾ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '山本咲希', 'trainer_name': '松平幸秀', 'odds': '15.2', 'popularity': '6'}, {'horse_number': '7', 'horse_name': 'メリーセンス', 'sex_age': '牡5', 'weight': '53.0', 'jockey_name': '新庄海誠', 'trainer_name': '柏原誠路', 'odds': '11.5', 'popularity': '3'}, {'horse_number': '8', 'horse_name': 'タオロマイ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '大柿一真', 'trainer_name': '盛本信春', 'odds': '14.5', 'popularity': '5'}, {'horse_number': '9', 'horse_name': 'メロディメーカー', 'sex_age': '牝3', 'weight': '55.0', 'jockey_name': '川原正一', 'trainer_name': '松浦聡志', 'odds': '1.7', 'popularity': '1'}]"
吉川温泉よかたん特別AB,11,202450112011,園田,15:50,ダ820m,"18回 園田 5日目 サラ系３歳以上 AB       12頭
本賞金:270.0、94.5、54.0、40.5、27.0万円","[{'horse_number': '1', 'horse_name': 'ヴァガボンド', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '橋本忠明', 'odds': '10.2', 'popularity': '4'}, {'horse_number': '2', 'horse_name': 'ヘイスト', 'sex_age': '牡4', 'weight': '53.0', 'jockey_name': '川原正一', 'trainer_name': '森澤友貴', 'odds': '3.8', 'popularity': '2'}, {'horse_number': '3', 'horse_name': 'スマートメイス', 'sex_age': '牡7', 'weight': '52.0', 'jockey_name': '佐々木世', 'trainer_name': '有馬澄男', 'odds': '13.7', 'popularity': '7'}, {'horse_number': '4', 'horse_name': 'ゴールドボンド', 'sex_age': '牡4', 'weight': '54.0', 'jockey_name': '小牧太', 'trainer_name': '保利良平', 'odds': '3.5', 'popularity': '1'}, {'horse_number': '5', 'horse_name': 'ロングファイナリー', 'sex_age': 'セ8', 'weight': '56.0', 'jockey_name': '廣瀬航', 'trainer_name': '森澤友貴', 'odds': '20.3', 'popularity': '8'}, {'horse_number': '6', 'horse_name': 'ディスケガウデーレ', 'sex_age': '牡5', 'weight': '55.0', 'jockey_name': '山本屋太', 'trainer_name': '北野真弘', 'odds': '32.8', 'popularity': '11'}, {'horse_number': '7', 'horse_name': 'トリニティノット', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '中田貴士', 'trainer_name': '野田忍', 'odds': '54.9', 'popularity': '12'}, {'horse_number': '8', 'horse_name': 'メイプルシスター', 'sex_age': '牝5', 'weight': '53.0', 'jockey_name': '永井孝典', 'trainer_name': '大山寿文', 'odds': '23.3', 'popularity': '9'}, {'horse_number': '9', 'horse_name': 'ルクスランページ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '吉村智洋', 'trainer_name': '永島太郎', 'odds': '4.9', 'popularity': '3'}, {'horse_number': '10', 'horse_name': 'ケンジーフェイス', 'sex_age': '牡6', 'weight': '56.0', 'jockey_name': '田野豊三', 'trainer_name': '中塚猛', 'odds': '13.2', 'popularity': '6'}, {'horse_number': '11', 'horse_name': 'メイショウサトワ', 'sex_age': '牡6', 'weight': '50.0', 'jockey_name': '土方颯太', 'trainer_name': '小牧毅', 'odds': '32.1', 'popularity': '10'}, {'horse_number': '12', 'horse_name': 'クーシェル', 'sex_age': '牝6', 'weight': '48.0', 'jockey_name': '新庄海誠', 'trainer_name': '渡瀬寛彰', 'odds': '12.9', 'popularity': '5'}]"
