20241120205010809,202411202050108,1787051387,2495023455,9,145.0,10.0,432.0,6.0,NULL,10.0,7,56.0,1:31.5,2,9-8-6-7,40.5
20241120205010811,202411202050108,1537640049,2164421338,11,79.6,7.0,457.0,1.0,NULL,11.0,8,54.0,1:32.2,3,6-6-10-11,41.0
20241120205010906,202411202050109,1009342474,2957222826,6,4.1,2.0,442.0,-2.0,300.0,1.0,6,55.0,0:46.8,,1-1,35.0
20241120205010908,202411202050109,1426048740,2140726447,8,1.3,1.0,492.0,13.0,120.0,2.0,8,55.0,0:47.3,2.1/2,2-2,35.5
20241120205010903,202411202050109,1246929943,2501024422,3,22.6,5.0,478.0,-6.0,75.0,3.0,3,55.0,0:47.7,2,4-3,35.2
20241120205010905,202411202050109,1019694979,2351520154,5,14.7,4.0,497.0,5.0,45.0,4.0,5,57.0,0:47.8,3/4,6-5,34.7
20241120205010902,202411202050109,1942229366,2859622823,2,7.7,3.0,460.0,2.0,30.0,5.0,2,53.0,0:47.8,アタマ,3-4,35.6
20241120205010904,202411202050109,1242734578,2338921496,4,104.0,6.0,526.0,6.0,NULL,6.0,4,55.0,0:48.1,1.1/2,7-7,35.2
20241120205010907,202411202050109,1997406783,2105620161,7,150.5,8.0,542.0,5.0,NULL,7.0,7,57.0,0:48.3,1,5-6,35.6
20241120205010901,202411202050109,1679384456,2278925104,1,104.1,7.0,412.0,-1.0,NULL,8.0,1,55.0,0:49.3,5,8-8,35.8
20241120205011003,202411202050110,1569764467,2402932764,3,3.9,2.0,456.0,-2.0,350.0,1.0,3,57.0,1:36.1,,7-9-6-2,38.8
20241120205011008,202411202050110,1710347059,2003320940,8,4.0,3.0,490.0,9.0,140.0,2.0,6,53.0,1:36.2,1/2,4-5-7-2,39.2
20241120205011007,202411202050110,1902930657,2282336628,7,153.7,12.0,519.0,6.0,87.5,3.0,6,57.0,1:36.5,1.1/2,11-10-9-6,38.8
20241120205011006,202411202050110,1412441022,2045224076,6,76.2,10.0,499.0,1.0,43.8,4.0,5,53.0,1:37.0,2.1/2,10-11-11-10,39.0
20241120205011010,202411202050110,1120530037,2694824357,10,3.1,1.0,460.0,8.0,43.8,4.0,7,55.0,1:37.0,同着,9-7-5-7,40.1
20241120205011001,202411202050110,1468698080,2184322826,1,6.8,4.0,535.0,4.0,NULL,6.0,1,57.0,1:37.1,クビ,3-3-4-5,40.4
20241120205011002,202411202050110,1891417986,2103338596,2,35.8,7.0,533.0,-1.0,NULL,7.0,2,57.0,1:37.1,クビ,6-4-3-2,40.4
20241120205011012,202411202050110,1694967773,2261840845,12,8.4,5.0,497.0,12.0,NULL,8.0,8,54.0,1:37.5,2,2-2-2-1,41.4
20241120205011011,202411202050110,1084507572,2058121496,11,17.2,6.0,476.0,0.0,NULL,9.0,8,55.0,1:37.6,クビ,8-8-8-9,40.3
20241120205011009,202411202050110,1795234595,2454425104,9,97.2,11.0,476.0,1.0,NULL,10.0,7,57.0,1:37.8,1.1/2,12-12-12-11,39.3
20241120205011004,202411202050110,1161475469,2084521705,4,38.5,8.0,465.0,-5.0,NULL,11.0,4,53.0,1:39.0,6,5-6-10-12,41.7
20241120205011005,202411202050110,1093884959,2140726447,5,45.8,9.0,493.0,9.0,NULL,12.0,5,55.0,1:39.5,2.1/2,1-1-1-8,43.6
20241120205011107,202411202050111,1518833646,2248712512,7,3.0,2.0,489.0,-3.0,4000.0,1.0,6,56.0,2:06.0,,4-3-2-1,36.4
20241120205011110,202411202050111,1295801107,2351520154,10,8.6,4.0,499.0,7.0,1400.0,2.0,8,58.0,2:07.2,6,3-4-5-3,37.4
20241120205011102,202411202050111,1836005641,2011723398,2,20.8,6.0,517.0,-3.0,800.0,3.0,2,56.0,2:07.6,2,1-1-1-2,38.2
