202411202050112,埼玉県肉用牛経営者協(C1),2024-11-20,18:20,8回浦和3日目,205,12,2024,NULL,NULL,NULL,800,ダート,左,雨,NULL,稍重,2024-11-21 14:59:15,ダ左800m / 天候 : 雨 / ダート : 稍重 / 発走 : 18:20
202411202110101,C28組,2024-11-20,14:35,18回名古屋1日目 (馬齢),211,1,2024,NULL,NULL,NULL,920,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右920m / 天候 : 曇 / ダート : 良 / 発走 : 14:35
202411202110102,C27組,2024-11-20,15:05,18回名古屋1日目 (馬齢),211,2,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 15:05
202411202110103,C26組,2024-11-20,15:40,18回名古屋1日目 (馬齢),211,3,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 15:40
202411202110104,C25組,2024-11-20,16:15,18回名古屋1日目 (馬齢),211,4,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 16:15
202411202110105,2歳2組,2024-11-20,16:50,18回名古屋1日目 (馬齢),211,5,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 16:50
202411202110106,C24組,2024-11-20,17:25,18回名古屋1日目 (馬齢),211,6,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 17:25
202411202110107,C23組,2024-11-20,18:00,18回名古屋1日目 (馬齢),211,7,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 良 / 発走 : 18:00
202411202110108,C22組,2024-11-20,18:35,18回名古屋1日目 (馬齢),211,8,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 良 / 発走 : 18:35
202411202110109,2歳特別,2024-11-20,19:10,18回名古屋1日目 (馬齢),211,9,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 19:10
202411202110110,ピーコック特別(B),2024-11-20,19:45,18回名古屋1日目 (馬齢),211,10,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 良 / 発走 : 19:45
202411202110111,くじゃく座特別(B),2024-11-20,20:15,18回名古屋1日目 (馬齢),211,11,2024,NULL,NULL,NULL,1700,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1700m / 天候 : 曇 / ダート : 良 / 発走 : 20:15
202411202110112,向寒特別(AB),2024-11-20,20:50,18回名古屋1日目 (馬齢),211,12,2024,NULL,NULL,NULL,1700,ダート,右,曇,NULL,良,2024-11-21 14:59:15,ダ右1700m / 天候 : 曇 / ダート : 良 / 発走 : 20:50
202411202120101,C3四,2024-11-20,10:40,18回園田5日目 (馬齢),212,1,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 10:40
202411202120102,2歳未勝利,2024-11-20,11:10,18回園田5日目 (馬齢),212,2,2024,NULL,NULL,NULL,1230,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1230m / 天候 : 晴 / ダート : 良 / 発走 : 11:10
202411202120103,2歳130万円以下,2024-11-20,11:40,18回園田5日目 (馬齢),212,3,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 11:40
202411202120104,財部7ハロンC3三,2024-11-20,12:10,18回園田5日目 (馬齢),212,4,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:10
202411202120105,金会7ハロンC3二,2024-11-20,12:40,18回園田5日目 (馬齢),212,5,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:40
202411202120106,C3一,2024-11-20,13:10,18回園田5日目 (馬齢),212,6,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 13:10
202411202120107,C2二,2024-11-20,13:40,18回園田5日目 (馬齢),212,7,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 13:40
202411202120108,C2一,2024-11-20,14:10,18回園田5日目 (馬齢),212,8,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 14:10
202411202120109,B2二,2024-11-20,14:40,18回園田5日目 (馬齢),212,9,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 14:40
202411202120110,つむらのたまご特別B(B2),2024-11-20,15:15,18回園田5日目 (馬齢),212,10,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 15:15
202411202120111,吉川温泉よかたん特別(AB),2024-11-20,15:50,18回園田5日目 (別定),212,11,2024,NULL,NULL,NULL,820,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右820m / 天候 : 晴 / ダート : 良 / 発走 : 15:50
202411202120112,サザンカ賞C1,2024-11-20,16:30,18回園田5日目 (馬齢),212,12,2024,NULL,NULL,NULL,820,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右820m / 天候 : 晴 / ダート : 良 / 発走 : 16:30
202411192040101,C2三組,2024-11-19,12:05,7回水沢3日目,204,1,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 12:05
202411192040102,C2二組,2024-11-19,12:35,7回水沢3日目,204,2,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 12:35
202411192040103,C2一組,2024-11-19,13:10,7回水沢3日目,204,3,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 13:10
202411192040104,2歳C1二組,2024-11-19,13:45,7回水沢3日目,204,4,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 13:45
202411192040105,2歳C1一組,2024-11-19,14:15,7回水沢3日目,204,5,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 14:15
202411192040106,B1B2混合,2024-11-19,14:45,7回水沢3日目,204,6,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 14:45
202411192040107,B1四組B2一組混合(B1B2),2024-11-19,15:20,7回水沢3日目,204,7,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 稍重 / 発走 : 15:20
202411192040108,B1,2024-11-19,15:55,7回水沢3日目,204,8,2024,NULL,NULL,NULL,850,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右850m / 天候 : 晴 / ダート : 稍重 / 発走 : 15:55
202411192040109,B1,2024-11-19,16:30,7回水沢3日目,204,9,2024,NULL,NULL,NULL,850,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右850m / 天候 : 晴 / ダート : 稍重 / 発走 : 16:30
202411192040110,B2四組,2024-11-19,17:05,7回水沢3日目,204,10,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 稍重 / 発走 : 17:05
202411192040111,社台スタリオンステー(B2),2024-11-19,17:40,7回水沢3日目,204,11,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 稍重 / 発走 : 17:40
202411192040112,夢・希望未来へ前進(B2),2024-11-19,18:15,7回水沢3日目,204,12,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 稍重 / 発走 : 18:15
202411192050101,2歳三,2024-11-19,12:20,8回浦和2日目,205,1,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:20
202411192050102,ランチタイムチャレン(C3),2024-11-19,12:50,8回浦和2日目,205,2,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:50
202411192050103,2歳二,2024-11-19,13:20,8回浦和2日目,205,3,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 13:20
202411192050104,浦和800ラウンド(2歳),2024-11-19,13:50,8回浦和2日目,205,4,2024,NULL,NULL,NULL,800,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左800m / 天候 : 晴 / ダート : 良 / 発走 : 13:50
202411192050105,特選(3歳),2024-11-19,14:20,8回浦和2日目,205,5,2024,NULL,NULL,NULL,1500,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1500m / 天候 : 晴 / ダート : 良 / 発走 : 14:20
202411192050106,C3三　四,2024-11-19,14:50,8回浦和2日目,205,6,2024,NULL,NULL,NULL,1500,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1500m / 天候 : 晴 / ダート : 良 / 発走 : 14:50
202411192050107,上州和牛賞(C2),2024-11-19,15:25,8回浦和2日目,205,7,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 15:25
202411192050108,東毛酪農63℃賞特別(C2C3),2024-11-19,16:00,8回浦和2日目 (別定),205,8,2024,NULL,NULL,NULL,2000,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左2000m / 天候 : 晴 / ダート : 良 / 発走 : 16:00
202411192050109,高崎ハム賞特別(C2),2024-11-19,16:35,8回浦和2日目,205,9,2024,NULL,NULL,NULL,1500,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1500m / 天候 : 晴 / ダート : 良 / 発走 : 16:35
202411192050110,群馬県畜産協会長賞特(C1),2024-11-19,17:10,8回浦和2日目,205,10,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 17:10
202411192050111,’24まがたま賞(A2),2024-11-19,17:45,8回浦和2日目 (別定),205,11,2024,NULL,NULL,NULL,1400,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 晴 / ダート : 良 / 発走 : 17:45
202411192050112,神楽月特別(B2B3),2024-11-19,18:20,8回浦和2日目 (別定),205,12,2024,NULL,NULL,NULL,2000,ダート,左,晴,NULL,良,2024-11-21 14:59:15,ダ左2000m / 天候 : 晴 / ダート : 良 / 発走 : 18:20
202411192090101,永い間お疲れ様!平野(C1特別),2024-11-19,11:50,17回金沢5日目 (定量),209,1,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,不良,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 不良 / 発走 : 11:50
202411192090102,C117　特別編成(C1特別),2024-11-19,12:25,17回金沢5日目 (定量),209,2,2024,NULL,NULL,NULL,1500,ダート,右,曇,NULL,不良,2024-11-21 14:59:15,ダ右1500m / 天候 : 曇 / ダート : 不良 / 発走 : 12:25
202411192090103,C116　特別編成(C1特別),2024-11-19,13:00,17回金沢5日目 (定量),209,3,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,不良,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 不良 / 発走 : 13:00
202411192090104,C115　特別編成(C1特別),2024-11-19,13:40,17回金沢5日目 (定量),209,4,2024,NULL,NULL,NULL,1500,ダート,右,晴,NULL,不良,2024-11-21 14:59:15,ダ右1500m / 天候 : 晴 / ダート : 不良 / 発走 : 13:40
202411192090105,とおるの地方競馬ほぼ(C1特別),2024-11-19,14:15,17回金沢5日目 (定量),209,5,2024,NULL,NULL,NULL,900,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右900m / 天候 : 晴 / ダート : 重 / 発走 : 14:15
202411192090106,C113　特別編成(C1特別),2024-11-19,14:55,17回金沢5日目 (定量),209,6,2024,NULL,NULL,NULL,1500,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1500m / 天候 : 晴 / ダート : 重 / 発走 : 14:55
202411192090107,C112　特別編成(C1特別),2024-11-19,15:35,17回金沢5日目 (定量),209,7,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 重 / 発走 : 15:35
202411192090108,B29,2024-11-19,16:10,17回金沢5日目 (定量),209,8,2024,NULL,NULL,NULL,1500,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1500m / 天候 : 晴 / ダート : 重 / 発走 : 16:10
202411192090109,能登半島地震復興応援(B2),2024-11-19,16:45,17回金沢5日目 (定量),209,9,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 重 / 発走 : 16:45
202411192090110,安全で公正な競馬場作(B2),2024-11-19,17:20,17回金沢5日目 (定量),209,10,2024,NULL,NULL,NULL,1500,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1500m / 天候 : 晴 / ダート : 重 / 発走 : 17:20
202411192090111,楽天競馬でポイント投(A1),2024-11-19,17:55,17回金沢5日目 (見込),209,11,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 重 / 発走 : 17:55
202411192090112,第27回金沢ヤングチャンピオ(重賞),2024-11-19,18:30,17回金沢5日目 (別定),209,12,2024,NULL,NULL,NULL,1700,ダート,右,晴,NULL,重,2024-11-21 14:59:15,ダ右1700m / 天候 : 晴 / ダート : 重 / 発走 : 18:30
202411192100101,笠松デビュー馬未勝利(2歳),2024-11-19,10:30,13回笠松3日目 (馬齢),210,1,2024,NULL,NULL,NULL,800,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右800m / 天候 : 晴 / ダート : 良 / 発走 : 10:30
202411192100102,2歳3組,2024-11-19,11:00,13回笠松3日目 (馬齢),210,2,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 11:00
202411192100103,C5組,2024-11-19,11:30,13回笠松3日目 (馬齢),210,3,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 11:30
202411192100104,2歳2組,2024-11-19,12:00,13回笠松3日目 (馬齢),210,4,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:00
202411192100105,小町娘特別(2歳),2024-11-19,12:30,13回笠松3日目 (馬齢),210,5,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 12:30
202411192100106,ゆんちゃんお誕生日記(C),2024-11-19,13:05,13回笠松3日目 (馬齢),210,6,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 13:05
202411192100107,B8・C3組(BC),2024-11-19,13:35,13回笠松3日目 (別定),210,7,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 13:35
202411192100108,B7組,2024-11-19,14:05,13回笠松3日目 (馬齢),210,8,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 良 / 発走 : 14:05
202411192100109,美姫賞(C),2024-11-19,14:40,13回笠松3日目 (馬齢),210,9,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 14:40
202411192100110,楚々特別(C),2024-11-19,15:10,13回笠松3日目 (別定),210,10,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 良 / 発走 : 15:10
202411192100111,第11回ラブミーチャン記念(重賞),2024-11-19,15:45,13回笠松3日目 牝(別定),210,11,2024,NULL,NULL,NULL,1600,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1600m / 天候 : 晴 / ダート : 良 / 発走 : 15:45
202411192100112,C級サバイバル,2024-11-19,16:20,13回笠松3日目 (馬齢),210,12,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,良,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 良 / 発走 : 16:20
202411192120101,C3三,2024-11-19,10:40,18回園田4日目 (馬齢),212,1,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 10:40
202411192120102,NewBeginni(初出),2024-11-19,11:10,18回園田4日目 (馬齢),212,2,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 11:10
202411192120103,C3二,2024-11-19,11:40,18回園田4日目 (馬齢),212,3,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 11:40
202411192120104,口銀谷7ハロンC3一,2024-11-19,12:10,18回園田4日目 (馬齢),212,4,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 12:10
202411192120105,田路スプリントC3,2024-11-19,12:40,18回園田4日目 (馬齢),212,5,2024,NULL,NULL,NULL,1230,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1230m / 天候 : 曇 / ダート : 稍重 / 発走 : 12:40
202411192120106,C2二,2024-11-19,13:10,18回園田4日目 (馬齢),212,6,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 13:10
202411192120107,C2一,2024-11-19,13:40,18回園田4日目 (馬齢),212,7,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 13:40
202411192120108,C1二,2024-11-19,14:10,18回園田4日目 (馬齢),212,8,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 14:10
202411192120109,C1一,2024-11-19,14:40,18回園田4日目 (馬齢),212,9,2024,NULL,NULL,NULL,1400,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 曇 / ダート : 稍重 / 発走 : 14:40
202411192120110,B2,2024-11-19,15:15,18回園田4日目 (馬齢),212,10,2024,NULL,NULL,NULL,1230,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1230m / 天候 : 晴 / ダート : 稍重 / 発走 : 15:15
202411192120111,朝来市岩津ねぎ特別B(B1),2024-11-19,15:50,18回園田4日目 (馬齢),212,11,2024,NULL,NULL,NULL,1400,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 晴 / ダート : 稍重 / 発走 : 15:50
202411192120112,C2,2024-11-19,16:30,18回園田4日目 (馬齢),212,12,2024,NULL,NULL,NULL,820,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右820m / 天候 : 晴 / ダート : 稍重 / 発走 : 16:30
202411182040101,C2,2024-11-18,11:45,7回水沢2日目,204,1,2024,NULL,NULL,NULL,850,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右850m / 天候 : 曇 / ダート : 稍重 / 発走 : 11:45
202411182040102,C2,2024-11-18,12:15,7回水沢2日目,204,2,2024,NULL,NULL,NULL,850,ダート,右,晴,NULL,稍重,2024-11-21 14:59:15,ダ右850m / 天候 : 晴 / ダート : 稍重 / 発走 : 12:15
202411182040103,C2六組,2024-11-18,12:45,7回水沢2日目,204,3,2024,NULL,NULL,NULL,1300,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1300m / 天候 : 曇 / ダート : 稍重 / 発走 : 12:45
202411182040104,C2五組,2024-11-18,13:20,7回水沢2日目,204,4,2024,NULL,NULL,NULL,1300,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1300m / 天候 : 曇 / ダート : 稍重 / 発走 : 13:20
202411182040105,C2四組,2024-11-18,14:00,7回水沢2日目,204,5,2024,NULL,NULL,NULL,1300,ダート,右,曇,NULL,稍重,2024-11-21 14:59:15,ダ右1300m / 天候 : 曇 / ダート : 稍重 / 発走 : 14:00
202411182040106,2歳B2,2024-11-18,14:35,7回水沢2日目,204,6,2024,NULL,NULL,NULL,1400,ダート,右,小雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 小雨 / ダート : 稍重 / 発走 : 14:35
202411182040107,B2,2024-11-18,15:10,7回水沢2日目,204,7,2024,NULL,NULL,NULL,1400,ダート,右,小雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 小雨 / ダート : 稍重 / 発走 : 15:10
202411182040108,B2,2024-11-18,15:45,7回水沢2日目,204,8,2024,NULL,NULL,NULL,1400,ダート,右,雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 雨 / ダート : 稍重 / 発走 : 15:45
202411182040109,B1B2混合,2024-11-18,16:20,7回水沢2日目,204,9,2024,NULL,NULL,NULL,850,ダート,右,雨,NULL,稍重,2024-11-21 14:59:15,ダ右850m / 天候 : 雨 / ダート : 稍重 / 発走 : 16:20
202411182040110,アレキサンドライト賞(B1),2024-11-18,16:55,7回水沢2日目,204,10,2024,NULL,NULL,NULL,1400,ダート,右,小雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 小雨 / ダート : 稍重 / 発走 : 16:55
202411182040111,ビッグレッドファーム(B1),2024-11-18,17:30,7回水沢2日目,204,11,2024,NULL,NULL,NULL,1400,ダート,右,小雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 小雨 / ダート : 稍重 / 発走 : 17:30
202411182040112,ノベンバーカップ(B2),2024-11-18,18:10,7回水沢2日目 (定量),204,12,2024,NULL,NULL,NULL,1400,ダート,右,小雨,NULL,稍重,2024-11-21 14:59:15,ダ右1400m / 天候 : 小雨 / ダート : 稍重 / 発走 : 18:10
202411182050101,浦和800ラウンド(3歳),2024-11-18,12:20,8回浦和1日目,205,1,2024,NULL,NULL,NULL,800,ダート,左,曇,NULL,良,2024-11-21 14:59:15,ダ左800m / 天候 : 曇 / ダート : 良 / 発走 : 12:20
202411182050102,ランチタイムチャレン(C3),2024-11-18,12:50,8回浦和1日目,205,2,2024,NULL,NULL,NULL,1400,ダート,左,曇,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 曇 / ダート : 良 / 発走 : 12:50
202411182050103,ドリームチャレンジ(2歳),2024-11-18,13:20,8回浦和1日目 (定量),205,3,2024,NULL,NULL,NULL,1400,ダート,左,曇,NULL,良,2024-11-21 14:59:15,ダ左1400m / 天候 : 曇 / ダート : 良 / 発走 : 13:20
