202450112103,C3二,2024-50-11,11:40,園田,212,3,2024,NULL,NULL,NULL,820,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112104,洞爺湖ダッシュC3一,2024-50-11,12:10,園田,212,4,2024,NULL,NULL,NULL,820,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112105,藤江れいな☆来場記念C3一,2024-50-11,12:40,園田,212,5,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112106,C2三,2024-50-11,13:10,園田,212,6,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112107,C2二,2024-50-11,13:40,園田,212,7,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112108,C2一,2024-50-11,14:10,園田,212,8,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112109,胆振軽種馬農業協同組合特別C1,2024-50-11,14:40,園田,212,9,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112110,ランタナ賞A2B1,2024-50-11,15:15,園田,212,10,2024,NULL,NULL,NULL,1700,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112111,兵庫ジュニアグランプリ Jpn2,2024-50-11,15:50,園田,212,11,2024,NULL,NULL,NULL,1400,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
202450112112,シンビジウム賞C2,2024-50-11,16:30,園田,212,12,2024,NULL,NULL,NULL,1230,ダ,NULL,NULL,NULL,NULL,2024-11-21 15:51:38,
